event-name,start_datetime,end_datetime,recurrence_rule,date_description,event-type,dance_focus,dance_style,price_min,price_max,currency,pricing_type,price_category,audience_min,audience_max,audience_size_bucket,age_min,age_max,age_group_label,event-location,region,season,cross_border_potential,user-category,organizer,instagram,event_link,event_link_fit,description,event_date,event_time,weekday,month,country,city,latitude,longitude,region_standardized
"Parcours (regelmäßig, außer Ferien)",2025-12-18 00:00:00,2025-12-18 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltung/parcours-70/,0.9,"Parcours (regelmäßig, außer Ferien) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltung/parcours-70/.",2025-12-18,17:15-19:00,Thursday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
"Parcours (regelmäßig, außer Ferien)",2025-12-25 00:00:00,2025-12-25 00:00:00,,,Freizeitangebot / Veranstaltung,Nein,,0.0,0.0,EUR,Kostenlos,Eintritt frei,5.0,200.0,Klein bis mittel,6.0,25.0,Kinder & Jugendliche,Altes Wasserwerk,Lörrach / Baden-Württemberg,Herbst/Winter 2025,Gering,SAK Lörrach,SAK Lörrach / Altes Wasserwerk,https://www.instagram.com/sak_loerrach/,https://alteswasserwerk.de/veranstaltung/parcours-70/,0.9,"Parcours (regelmäßig, außer Ferien) findet in Altes Wasserwerk statt. Kategorie: Freizeitangebot / Jugendliche. Quelle: https://alteswasserwerk.de/veranstaltung/parcours-70/.",2025-12-25,17:15-19:00,Thursday,12.0,DE,Lörrach,47.6149,7.6646,Lörrach (DE)
Practica,2025-10-30 20:15:00,2025-10-30 23:00:00,FREQ=WEEKLY;BYDAY=TH,,Salsa/Bachata/Kizomba Social Dance,Ja,Salsa/Bachata/Kizomba,7.0,7.0,CHF,paid,low,50.0,200.0,medium (100–500),18.0,60.0,All Ages,"Bailamos Salsa GmbH, Basel",Basel (CH),Autumn,Ja,Latin Dance Community,Bailamos Salsa GmbH,https://www.instagram.com/bailamossalsa/,https://www.bailamos-salsa.ch/events,0.9,"Practica ist ein wöchentliches Tanztraining in Basel mit drei Tanzflächen (Salsa, Bachata & Kizomba). Es findet jeden Donnerstag von 20:15–23:00 Uhr bei Bailamos Salsa GmbH statt. Der Eintritt kostet 7 CHF.",2025-10-30,20:15,Thursday,10.0,CH,Basel,47.5596,7.5886,Basel (CH)
Friday Hop,2025-11-07 20:30:00,2025-11-08 00:30:00,FREQ=MONTHLY;BYDAY=FR;BYSETPOS=1,Immer am 1. Freitag im Monat,Swing Social Dance (Lindy Hop/Balboa),Ja,Swing/Balboa,0.0,0.0,CHF,free,low,50.0,200.0,medium (100–500),18.0,60.0,All Ages,"Corrientes Dornacherstrasse 192, Basel",Basel (CH),Autumn,Ja,Swingtanz-Community,Basel Jitterbugs,https://www.instagram.com/baseljitterbugs/,https://baseljitterbugs.ch/swingtanz-partys-in-basel/friday-hop-11-25,0.9,"Friday Hop ist ein monatlicher Swingtanz-Abend mit Lindy Hop, Balboa, Shag und Solo Jazz in Basel. Der Event startet mit einem kostenlosen Lindy-Hop-Crashkurs um 20:30 Uhr und geht ab 21:00 Uhr in einen Social Dance mit Barbetrieb über.",2025-11-07,20:30,Friday,11.0,CH,Basel,47.5596,7.5886,Basel (CH)
Sunday Hop mit Live-Musik,2025-11-23 14:30:00,2025-11-23 18:00:00,,,Swing Social Dance (Live Music),Ja,Swing/Balboa,10.0,10.0,CHF,paid,low,50.0,200.0,medium (100–500),18.0,60.0,All Ages,"Corrientes Dornacherstrasse 192, Basel",Basel (CH),Autumn,Ja,Swingtanz-Community,Basel Jitterbugs,https://www.instagram.com/baseljitterbugs/,https://baseljitterbugs.ch/swingtanz-partys-in-basel/2025/sundayhop-11-25,0.9,Sunday Hop mit Live‑Musik ist eine Swingtanz‑Matinee mit Live‑Band in Basel. Der Nachmittag beginnt um 14:30 Uhr mit einem kostenlosen Crashkurs und geht ab 15:00 Uhr in den Social Dance über. Das Event endet um 18:00 Uhr.,2025-11-23,14:30,Sunday,11.0,CH,Basel,47.5596,7.5886,Basel (CH)
2000er Party Special,2025-10-30 21:00:00,2025-10-31 01:00:00,,,Clubnacht / Tanzparty,Ja,,15.0,15.0,CHF,paid,mid,300.0,1000.0,large (>500),18.0,40.0,All Ages,"Sudhaus Basel, Schweiz",Basel (CH),Autumn,Ja,Party-Publikum,Sudhaus Basel,https://www.instagram.com/sudhaus_basel/,https://www.sudhaus.ch/programm,0.7,Die 2000er Party Special im Sudhaus Basel lässt die Hits der 2000er wieder aufleben. Die Party startet am 30. Oktober 2025 um 21:00 Uhr und dauert bis 01:00 Uhr.,2025-10-30,21:00,Thursday,10.0,CH,Basel,47.5596,7.5886,Basel (CH)
Silver Groove – 60+ Party,2025-11-30 17:00:00,2025-11-30 22:00:00,,,Tanzparty,Ja,,10.0,10.0,CHF,paid,low,50.0,300.0,medium (100–500),60.0,80.0,60+,"Sudhaus Basel, Schweiz",Basel (CH),Autumn,Ja,Seniorenparty,Sudhaus Basel,https://www.instagram.com/sudhaus_basel/,https://www.sudhaus.ch/programm,0.7,Silver Groove ist die Ü60‑Party im Sudhaus Basel und bietet Hits für die ältere Generation. Das Event findet am 30. November 2025 von 17:00 Uhr bis 22:00 Uhr statt.,2025-11-30,17:00,Sunday,11.0,CH,Basel,47.5596,7.5886,Basel (CH)
Tanznacht 40,2025-10-31 21:00:00,2025-11-01 02:00:00,,"Fr. 31.10 – Beginn 21:00, Türöffnung 20:00",Party,Nein,,15.0,15.0,CHF,paid,mid,200.0,500.0,medium (51-200),40.0,70.0,Adults,"Atlantis Basel, Basel, Switzerland",Basel (CH),Autumn,Ja,Ü40 Party,Atlantis Basel,,https://atlantis-basel.ch/veranstaltung/tanznacht-40-20/,0.8,"Die Party ist nur für Leute über 40. Türöffnung 20:00 Uhr, Beginn 21:00 Uhr. DJs bieten ein breitgefächertes Disco-Hit-Repertoire und eine kurze Slowtime-Runde um Mitternacht. Abendkasse CHF 15.-.",2025-10-31,21:00,Friday,10.0,CH,Basel,47.5596,7.5886,Basel (CH)
Back2Back Halloween Special,2025-10-31 23:00:00,2025-11-01 05:00:00,,"Halloween Special am 31.10.2025, ab 23:00",Club Night,Nein,,10.0,10.0,CHF,paid,low,200.0,500.0,medium (51-200),20.0,40.0,Adults,"Nordstern, Westquaistrasse 19, Basel, Switzerland",Basel (CH),Autumn,Ja,Clubgoers,Nordstern Basel,,https://tickets.nordstern.com/en/events/back2back-2025-10-31,0.8,"Halloween Special mit Back-to-Back-Sets: Friendly Neighbour b2b Tanja Alison, Pash b2b Fabio Amore, Madmat b2b Attempt, Pastel Noize b2b Uzinop. Freier Eintritt bis 00:00, im Kostüm die ganze Nacht frei, Mindestalter 20 Jahre.",2025-10-31,23:00,Friday,10.0,CH,Basel,47.5596,7.5886,Basel (CH)
Silvesterparty Tanzschule Neugebauer 2026,2026-12-31 20:00:00,2027-01-01 02:00:00,,Silvesterparty am 31. Dezember 2026,Party,Ja,Mixed,0.0,0.0,EUR,donation,donation,30.0,200.0,medium (51-200),18.0,70.0,All Ages,"Tanzschule Neugebauer, Wiesentalstraße 74b, 79539 Lörrach, Germany",Lörrach (DE),Winter,Ja,New Year Party,Tanzschule Neugebauer,,https://tsnl.de/veranstaltungen/,0.6,Silvesterparty – Save the Date! Die nächste SilvesterParty findet am 31. Dezember 2026 statt.,2026-12-31,20:00,Thursday,12.0,DE,Lörrach,47.6133,7.6561,Lörrach (DE)
Silvesterball 2025,2025-12-31 18:00:00,2026-01-01 02:00:00,,"31. Dezember 2025, 18:00 – 1. Januar 2026, 2:00",Bal Folk,Ja,Bal Folk,0.0,0.0,EUR,donation,donation,50.0,200.0,medium (51-200),12.0,80.0,All Ages,"Haus 37 im Vauban, Alfred-Döblin-Platz 1, 79100 Freiburg im Breisgau, Germany",Freiburg (DE),Winter,Ja,Bal Folk / New Year,Siebenschritt e.V.,,https://7schritt.de/kalender/silvesterbal-2024/,0.8,"Silvester Bal-Folk im großen Saal Haus 37 im Vauban: Start 18:00, großes Mitbringbuffet ab 19:00, offene Bühne ab 20:00, Spende erbeten.",2025-12-31,18:00,Wednesday,12.0,DE,Freiburg im Breisgau,47.9959,7.8522,Freiburg (DE)
Übungsabend im November,2025-11-10 20:45:00,2025-11-10 23:00:00,,"10. November 2025, 20:45 – 23:00",Übungsabend,Ja,Swing,0.0,0.0,EUR,free,free,20.0,100.0,small (1-50),16.0,60.0,All Ages,"Jack'n Jill Lounge, Leo-Wohleb-Straße 1, Freiburg, Germany",Freiburg (DE),Autumn,Ja,Swing dancers,Swing-in Freiburg,,https://www.swinginfreiburg.de/events/,0.6,"Übungsabend im November mit Marina und/oder Jenn, die Fragen beantworten und hilfreiche Tipps geben; ideal zum Üben von Swing-Schritten.",2025-11-10,20:45,Monday,11.0,DE,Freiburg,47.9975,7.853,Freiburg (DE)
Swing im La Corona,2025-11-22 20:30:00,2025-11-23 01:00:00,,"22. November 2025, 20:30 – 1:00",Swing Night,Ja,Swing,0.0,10.0,EUR,donation,donation,30.0,100.0,small (1-50),16.0,60.0,All Ages,"Pizzeria La Corona, Littenweilerstraße 20, Freiburg, Germany",Freiburg (DE),Autumn,Ja,Swing dancers,Swing-in Freiburg,,https://www.swinginfreiburg.de/events/,0.6,Swing im La Corona – Swing-Abend in der Pizzeria La Corona mit Swing-Musik und Tänzen.,2025-11-22,20:30,Saturday,11.0,DE,Freiburg,47.9975,7.853,Freiburg (DE)
Late Night Lindy,2025-11-28 21:00:00,2025-11-29 01:00:00,,"28. November 2025, 21:00 – 1:00",Swing Night,Ja,Swing,7.0,7.0,EUR,paid,low,30.0,120.0,small (1-50),16.0,60.0,All Ages,"Jack'n Jill Lounge, Leo-Wohleb-Straße 1, Freiburg, Germany",Freiburg (DE),Autumn,Ja,Swing dancers,Swing-in Freiburg,,https://www.swinginfreiburg.de/events/,0.6,Late Night Lindy am 28. November 2025 in der Jack’n Jill Lounge: Lindy-Hop-Social mit Swing-Musik; Eintritt 7 €.,2025-11-28,21:00,Friday,11.0,DE,Freiburg,47.9975,7.853,Freiburg (DE)
"Joya Marleen – ""falling in love"" Tour",2025-10-31 20:00:00,2025-10-31 23:00:00,,"Freitag, 31. Oktober 2025, 20:00 Uhr",Concert,Nein,,25.2,28.0,EUR,paid,mid,200.0,600.0,medium (51-200),16.0,60.0,All Ages,"Jazzhaus Freiburg, Germany",Freiburg (DE),Autumn,Ja,Concert attendees,Jazzhaus Freiburg,,https://www.jazzhaus.de/programm/2025-10-31-joya-marleen-4929.html,0.8,"Joya Marleen verzaubert mit ihrer Stimme und präsentiert sowohl internationale Pop-Tunes als auch gefühlvolle Songs. Konzert im Rahmen der ""falling in love"" Tour mit Support Victoria West. Beginn 20:00 Uhr, Einlass 19:00 Uhr. VVK €25,20, Abendkasse €28.",2025-10-31,20:00,Friday,10.0,DE,Freiburg,47.9975,7.853,Freiburg (DE)
ABBA HALLO-ween – A Nightmare in Glitter,2025-10-31 23:00:00,2025-11-01 04:00:00,,"Freitag, 31. Oktober 2025, 23:00 Uhr",Club,Nein,,10.0,10.0,EUR,paid,low,200.0,800.0,medium (51-200),18.0,60.0,Adults,"Jazzhaus Freiburg, Germany",Freiburg (DE),Autumn,Ja,ABBA Fans,Jazzhaus Freiburg,,https://www.jazzhaus.de/programm/2025-09-15--5543.html,0.8,"An Halloween feiern wir die Reunion von ABBA mit den besten Hits und 70er & 80er Popsounds. Kleidet euch im glitzernden Outfit und verwandelt die Tanzfläche in eine Discokugel! Beginn 23:00 Uhr, Eintritt €10.",2025-10-31,23:00,Friday,10.0,DE,Freiburg,47.9975,7.853,Freiburg (DE)
ÜbungsAbend,2025-11-15 20:00:00,2025-11-15 23:00:00,,"15. November 2025, 20:00 – 20:00",Übungsabend,Ja,Mixed,5.0,5.0,EUR,paid,low,20.0,100.0,small (1-50),16.0,65.0,All Ages,"Tanzschule Neugebauer, Wiesentalstraße 74b, 79539 Lörrach, Germany",Lörrach (DE),Autumn,Ja,Tanzschule Teilnehmer,Tanzschule Neugebauer,,https://tsnl.de/uebungsabend/,0.8,"Übungsabend in der Tanzschule Neugebauer am 15. November 2025. Freier Eintritt mit Kundenkarte, sonst 5 € pro Person.",2025-11-15,20:00,Saturday,11.0,DE,Lörrach,47.6133,7.6561,Lörrach (DE)
ÜbungsAbend – Casino Night,2025-11-29 20:00:00,2025-11-29 23:00:00,,"29. November 2025, 20:00 – 20:00",Übungsabend,Ja,Mixed,5.0,5.0,EUR,paid,low,20.0,100.0,small (1-50),16.0,65.0,All Ages,"Tanzschule Neugebauer, Wiesentalstraße 74b, 79539 Lörrach, Germany",Lörrach (DE),Autumn,Ja,Tanzschule Teilnehmer,Tanzschule Neugebauer,,https://tsnl.de/uebungsabend/,0.8,"Übungsabend mit Casino Night am 29. November 2025. Freier Eintritt mit Kundenkarte, sonst 5 € pro Person.",2025-11-29,20:00,Saturday,11.0,DE,Lörrach,47.6133,7.6561,Lörrach (DE)
ÜbungsAbend – Starter Floor,2025-11-29 20:00:00,2025-11-29 23:00:00,,"29. November 2025, 20:00 – 20:00",Übungsabend,Ja,Mixed,5.0,5.0,EUR,paid,low,20.0,100.0,small (1-50),16.0,65.0,All Ages,"Tanzschule Neugebauer Saal 1, Wiesentalstraße 74b, 79539 Lörrach, Germany",Lörrach (DE),Autumn,Ja,Tanzschule Teilnehmer,Tanzschule Neugebauer,,https://tsnl.de/uebungsabend/,0.8,Übungsabend – Starter Floor am 29. November 2025. Tanzfläche für Anfänger aus den Grund- und Ergänzungskursen.,2025-11-29,20:00,Saturday,11.0,DE,Lörrach,47.6133,7.6561,Lörrach (DE)
ÜbungsAbend – X-Mas Party,2025-12-20 20:00:00,2025-12-20 23:00:00,,"20. December 2025, 20:00 – 20:00",Übungsabend,Ja,Mixed,5.0,5.0,EUR,paid,low,20.0,100.0,small (1-50),16.0,65.0,All Ages,"Tanzschule Neugebauer, Wiesentalstraße 74b, 79539 Lörrach, Germany",Lörrach (DE),Autumn,Ja,Tanzschule Teilnehmer,Tanzschule Neugebauer,,https://tsnl.de/uebungsabend/,0.8,"Übungsabend X-Mas Party am 20. Dezember 2025 in der Tanzschule Neugebauer. 480 m² Tanzfläche, Weihnachtsstimmung und 5 € Eintritt pro Person.",2025-12-20,20:00,Saturday,12.0,DE,Lörrach,47.6133,7.6561,Lörrach (DE)
Bloodere Clique Lörrach – Fasnachtsumzug,2026-02-23 20:26:00,,,,Fasnacht / Umzug,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,Innenstadt Lörrach,Lörrach (DE),Winter,Ja,Fasnacht- & Brauchtumsfans,Bloodere Clique Lörrach,https://www.instagram.com/bloodereclique/,https://www.bloodereclique.de,0.3,"Bloodere Clique Lörrach – Fasnachtsumzug findet in Innenstadt Lörrach, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-02-23,20:26,Monday,2.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Storchen-Clique Hauingen – Fasnachtsauftritt,2026-02-23 20:26:00,,,,Fasnacht / Umzug / Straßenfest,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,Hauingen (Lörrach),Lörrach (DE),Winter,Ja,Tradition & Fasnacht,Storchen-Clique Hauingen e.V.,https://www.instagram.com/storchencliquehauingen/,https://www.storchenclique.de,0.3,"Storchen-Clique Hauingen – Fasnachtsauftritt findet in Hauingen (Lörrach), Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-02-23,20:26,Monday,2.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Brunnenputzer Lörrach – Fasnacht,2026-02-23 20:26:00,,,,Fasnacht / Straßenumzug,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,Innenstadt Lörrach,Lörrach (DE),Winter,Ja,Fasnacht- & Brauchtum,Brunnenputzer Lörrach,https://www.instagram.com/brunnenputzer/,https://www.brunnenputzer-loerrach.de,0.3,"Brunnenputzer Lörrach – Fasnacht findet in Innenstadt Lörrach, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-02-23,20:26,Monday,2.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Brunnenputzer Lörrach – Fasnachtsumzug,2026-02-23 20:26:00,,,,Fasnacht / Umzug / Straßenfest,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,Innenstadt Lörrach & Ortsteile,Lörrach (DE),Winter,Ja,Fasnacht- & Brauchtumsfans,Brunnenputzer Lörrach,,https://www.fasnacht-loerrach.de,0.9,"Brunnenputzer Lörrach – Fasnachtsumzug findet in Innenstadt Lörrach & Ortsteile, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-02-23,20:26,Monday,2.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Clunggi Haltingen – Fasnachtsumzug,2026-02-23 20:26:00,,,,Fasnacht / Umzug / Straßenfest,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,Innenstadt Lörrach & Ortsteile,Lörrach (DE),Winter,Ja,Fasnacht- & Brauchtumsfans,Clunggi Haltingen,,https://www.fasnacht-loerrach.de,0.9,"Clunggi Haltingen – Fasnachtsumzug findet in Innenstadt Lörrach & Ortsteile, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-02-23,20:26,Monday,2.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Alti Fabriknäscht Cligge Friedlingen – Fasnachtsumzug,2026-02-23 20:26:00,,,,Fasnacht / Umzug / Straßenfest,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,Innenstadt Lörrach & Ortsteile,Lörrach (DE),Winter,Ja,Fasnacht- & Brauchtumsfans,Alti Fabriknäscht Cligge Friedlingen,,https://www.fasnacht-loerrach.de,0.9,"Alti Fabriknäscht Cligge Friedlingen – Fasnachtsumzug findet in Innenstadt Lörrach & Ortsteile, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-02-23,20:26,Monday,2.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Altwiiler Räbbuure – Fasnachtsumzug,2026-02-23 20:26:00,,,,Fasnacht / Umzug / Straßenfest,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,Innenstadt Lörrach & Ortsteile,Lörrach (DE),Winter,Ja,Fasnacht- & Brauchtumsfans,Altwiiler Räbbuure,,https://www.fasnacht-loerrach.de,0.9,"Altwiiler Räbbuure – Fasnachtsumzug findet in Innenstadt Lörrach & Ortsteile, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-02-23,20:26,Monday,2.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Auggener Räbchnurre – Fasnachtsumzug,2026-02-23 20:26:00,,,,Fasnacht / Umzug / Straßenfest,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,Innenstadt Lörrach & Ortsteile,Lörrach (DE),Winter,Ja,Fasnacht- & Brauchtumsfans,Auggener Räbchnurre,,https://www.fasnacht-loerrach.de,0.9,"Auggener Räbchnurre – Fasnachtsumzug findet in Innenstadt Lörrach & Ortsteile, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-02-23,20:26,Monday,2.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Bachratte Eimeldingen – Fasnachtsumzug,2026-02-23 20:26:00,,,,Fasnacht / Umzug / Straßenfest,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,Innenstadt Lörrach & Ortsteile,Lörrach (DE),Winter,Ja,Fasnacht- & Brauchtumsfans,Bachratte Eimeldingen,,https://www.fasnacht-loerrach.de,0.9,"Bachratte Eimeldingen – Fasnachtsumzug findet in Innenstadt Lörrach & Ortsteile, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-02-23,20:26,Monday,2.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Bärebrummer Friedlingen – Fasnachtsumzug,2026-02-23 20:26:00,,,,Fasnacht / Umzug / Straßenfest,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,Innenstadt Lörrach & Ortsteile,Lörrach (DE),Winter,Ja,Fasnacht- & Brauchtumsfans,Bärebrummer Friedlingen,,https://www.fasnacht-loerrach.de,0.9,"Bärebrummer Friedlingen – Fasnachtsumzug findet in Innenstadt Lörrach & Ortsteile, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-02-23,20:26,Monday,2.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Baumfrevler Maulburg – Fasnachtsumzug,2026-02-23 20:26:00,,,,Fasnacht / Umzug / Straßenfest,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,Innenstadt Lörrach & Ortsteile,Lörrach (DE),Winter,Ja,Fasnacht- & Brauchtumsfans,Baumfrevler Maulburg,,https://www.fasnacht-loerrach.de,0.9,"Baumfrevler Maulburg – Fasnachtsumzug findet in Innenstadt Lörrach & Ortsteile, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-02-23,20:26,Monday,2.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Beelze Buebe Kandern – Fasnachtsumzug,2026-02-23 20:26:00,,,,Fasnacht / Umzug / Straßenfest,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,Innenstadt Lörrach & Ortsteile,Lörrach (DE),Winter,Ja,Fasnacht- & Brauchtumsfans,Beelze Buebe Kandern,,https://www.fasnacht-loerrach.de,0.9,"Beelze Buebe Kandern – Fasnachtsumzug findet in Innenstadt Lörrach & Ortsteile, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-02-23,20:26,Monday,2.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Belchengeister & Chäsliwieber Münstertal – Fasnachtsumzug,2026-02-23 20:26:00,,,,Fasnacht / Umzug / Straßenfest,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,Innenstadt Lörrach & Ortsteile,Lörrach (DE),Winter,Ja,Fasnacht- & Brauchtumsfans,Belchengeister & Chäsliwieber Münstertal,,https://www.fasnacht-loerrach.de,0.9,"Belchengeister & Chäsliwieber Münstertal – Fasnachtsumzug findet in Innenstadt Lörrach & Ortsteile, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-02-23,20:26,Monday,2.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Storchen-Clique Hauingen – Fasnachtsumzug,2026-02-23 20:26:00,,,,Fasnacht / Umzug / Straßenfest,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,Innenstadt Lörrach & Ortsteile,Lörrach (DE),Winter,Ja,Fasnacht- & Brauchtumsfans,Storchen-Clique Hauingen,,https://www.storchenclique.de,0.3,"Storchen-Clique Hauingen – Fasnachtsumzug findet in Innenstadt Lörrach & Ortsteile, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-02-23,20:26,Monday,2.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Hauinger Buurefasnacht – Fasnachtsumzug,2026-02-23 20:26:00,,,,Fasnacht / Umzug / Straßenfest,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,Innenstadt Lörrach & Ortsteile,Lörrach (DE),Winter,Ja,Fasnacht- & Brauchtumsfans,Hauinger Buurefasnacht,,https://www.fasnacht-loerrach.de,0.9,"Hauinger Buurefasnacht – Fasnachtsumzug findet in Innenstadt Lörrach & Ortsteile, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-02-23,20:26,Monday,2.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
BläachGuggeFätzzer Altenstadt – Fasnachtsumzug,2026-02-23 20:26:00,,,,Fasnacht / Umzug / Straßenfest,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,Innenstadt Lörrach & Ortsteile,Lörrach (DE),Winter,Ja,Fasnacht- & Brauchtumsfans,BläachGuggeFätzzer Altenstadt,,https://www.fasnacht-loerrach.de,0.9,"BläachGuggeFätzzer Altenstadt – Fasnachtsumzug findet in Innenstadt Lörrach & Ortsteile, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-02-23,20:26,Monday,2.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
Blech-Beat Gugge – Fasnachtsumzug,2026-02-23 20:26:00,,,,Fasnacht / Umzug / Straßenfest,Nein,None,,,EUR,,,300.0,2000.0,large (>500),,,All Ages,Innenstadt Lörrach & Ortsteile,Lörrach (DE),Winter,Ja,Fasnacht- & Brauchtumsfans,Blech-Beat Gugge,,https://www.fasnacht-loerrach.de,0.9,"Blech-Beat Gugge – Fasnachtsumzug findet in Innenstadt Lörrach & Ortsteile, Lörrach statt. Besucher erwartet ein abwechslungsreiches Programm mit guter Stimmung, Musik und Begegnungen. Geeignet für alle, die einen besonderen Abend oder ein kulturelles Erlebnis genießen möchten.",2026-02-23,20:26,Monday,2.0,DE,Lörrach,47.615,7.6646,Lörrach (DE)
